ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1547147130.497305,C2FqUY2A0MCXbFaVvf,192.168.1.198,50708,17.161.130.147,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145854.814732,COH1p72HHivqDcMPs7,192.168.1.198,13486,89.90.110.4,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545465590.679555,CPbVb129RxFXAUcmcd,192.168.1.196,37076,41.85.25.80,23,tcp,-,3.119698,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146682.401854,CnD1OD3eNSlhH0g5Kb,192.168.1.198,25542,83.14.170.216,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545467124.910728,CYaR183Uc848XjTvhh,192.168.1.196,37318,186.81.189.124,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545413875.801903,CfzXLy1VLnJyf9WSEa,192.168.1.196,38784,69.174.191.65,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547148073.185297,CUSnLm4pCohmyG4tU2,192.168.1.198,28704,46.29.188.55,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148229.015158,CcgNupZyVakGUMdH3,192.168.1.198,52458,38.48.178.124,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545462495.270021,CWl2KC4D7NtL5W3uJ9,192.168.1.196,45906,132.177.185.194,23,tcp,-,3.092495,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146761.553957,CZKUyT2sMq87BetBNb,192.168.1.198,52989,195.179.138.239,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146308.648513,CVJuQi4GWT3CLsbN58,192.168.1.198,25542,61.61.106.219,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547144868.850669,C8wJxE1f2ifmvYvi87,192.168.1.198,10803,8.106.157.249,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545456063.481660,CQrUdzCIx2Mo0uePe,192.168.1.196,42848,78.174.83.141,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547146023.012124,CxhO7v1G66kxA4rtp7,192.168.1.198,29360,79.60.119.48,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148089.109274,CKDgiJ2Cy9VlhXLgZj,192.168.1.198,52989,223.86.69.164,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545442013.802679,CO5sMds5H2jLeKYSf,192.168.1.196,37196,74.90.127.17,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147859.790640,Cj5X6837u6qnBFM83k,192.168.1.198,24104,155.66.227.249,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545451795.682143,CqrDZw3KVLkhBtIYg6,192.168.1.196,39714,146.123.157.226,23,tcp,-,3.159215,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145004.574219,C7mzBbx1r8GJc3Z2d,192.168.1.198,25542,152.45.66.199,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545398793.848202,CSckqj6M3WvXvYgIl,192.168.1.197,43746,212.27.77.55,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545406698.201377,CXMulU3tYjdRIsU1Tf,192.168.1.196,50336,177.111.143.138,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147564.222398,C2V2uv4ULRvXlIMmYi,192.168.1.198,29360,43.194.180.86,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545430088.756494,CjXpG3AKTjrBaSTJ8,192.168.1.196,43494,130.35.132.11,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547145512.691444,CW7aeJM0R9yJ90o6d,192.168.1.198,55288,199.207.203.224,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148366.860965,CrpM1FWusXpkdeMqd,192.168.1.198,55288,37.81.138.95,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545485546.125334,C6TiAz4UjiduvXZmqh,192.168.1.196,51350,101.126.167.76,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547148235.083751,C5hYXo44JgyeFtrkxe,192.168.1.198,24104,120.106.159.116,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545441122.776200,CiML6V69XTK96X26i,192.168.1.196,52440,68.106.102.139,23,tcp,-,3.106750,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545430867.722575,CZYXGH2FVXAsWGRL79,192.168.1.196,58062,49.98.100.152,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545449119.646449,CG1DoCEoJHmprHZej,192.168.1.196,44072,196.121.228.173,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547146989.363294,CmdxMk2NfH8g1PbLDl,192.168.1.198,28704,59.18.252.56,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545353384.006930,CpwuS42XBtFkGGBBc7,192.168.1.197,43746,212.146.68.234,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145019.943960,CFpgfJ2BV0Z3T7PFql,192.168.1.198,55288,45.88.211.105,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545428303.560235,COU3Mu23xjjTvw4Yd7,192.168.1.196,36296,131.170.135.94,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545388000.106908,CjV86i19PhatoPpc5f,192.168.1.197,43746,212.9.155.237,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545443354.605320,C8JIjs3jn1ZKJsv82,192.168.1.196,33246,71.124.87.169,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545482306.215980,C3uOPJ3rUNQHk182Bf,192.168.1.196,34344,94.53.54.150,23,tcp,-,3.106218,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547147884.629075,C50Hrh3SuBL2CpAiR6,192.168.1.198,10803,209.186.99.226,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145946.448494,CWTykU2FnXgufX1x2d,192.168.1.198,10914,27.39.87.91,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545410920.205557,CG29nn4qQFiUJ9wepd,192.168.1.196,44228,212.125.193.166,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147705.377537,CHI2Eu2Ry8VvY89SZg,192.168.1.198,32751,132.189.252.129,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146446.812464,C0fZm735fg4Gq4lMz,192.168.1.198,10914,113.7.92.194,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545406447.089450,CYhjxF9j5fOGr4nOf,192.168.1.196,46838,184.99.102.189,23,tcp,-,3.111978,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547148408.774127,CjAhX91ndt8rRdfmDb,192.168.1.198,52458,8.146.221.216,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147888.918310,C3QsYx4MJDIXX7MIb8,192.168.1.198,50708,66.197.38.46,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1526248292.021377,CftnQn2qn8ZdxEryD3,192.168.100.103,43763,161.31.9.129,58998,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1545456970.192811,CI5m0m2E1ReGmlsnEj,192.168.1.196,45488,206.210.228.128,23,tcp,-,3.138238,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146095.945517,CtCFjp4W6HVJQlXL3d,192.168.1.198,24104,222.173.55.173,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146983.538150,CZCWd11gStNacVIF92,192.168.1.198,52458,193.128.100.69,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545454857.480748,CiTyNU6s2bdBF17L5,192.168.1.196,47964,200.219.180.199,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545418886.357659,Crk5GR2xuLZm7YCr84,192.168.1.196,35502,86.194.55.98,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147144.454423,CESNxq49xie6bknF2c,192.168.1.198,54580,176.80.42.193,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146640.329851,Ca9hO73mhlxgJ3M4p6,192.168.1.198,29360,117.98.172.36,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147276.037594,C6N14n2gB1jeEt1ore,192.168.1.198,10803,161.105.121.212,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147882.316065,CluTQ54PHTqfMUKUyd,192.168.1.198,29360,114.32.11.17,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145306.142663,CG07ia2uPvuZQoVeGb,192.168.1.198,10914,57.172.232.176,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147851.137533,CNdXSc1jZf00m3e0ad,192.168.1.198,37871,125.28.240.180,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148027.648201,CfnVZ31x8Mxqw6pL5e,192.168.1.198,37871,188.218.61.248,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147783.887965,C2llcg2MLegsptLQOk,192.168.1.198,54580,72.21.231.64,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145995.799654,C7VIR14uotqrGXPVy9,192.168.1.198,10803,206.52.68.155,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147992.611397,CO1QRJ15hrvF54ynzl,192.168.1.198,52458,125.154.190.157,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545485035.432591,C5z5qS27Q3zcwukO4h,192.168.1.196,54362,71.105.123.177,23,tcp,-,3.092247,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545466171.523521,CvG3xM2YvwncJVoeq2,192.168.1.196,44456,174.180.146.208,23,tcp,-,3.148720,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547147981.316614,C1P8BdCeDfmouv2ii,192.168.1.198,13486,36.187.155.94,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148195.058496,CqyZmxH35WAPkGxt1,192.168.1.198,13486,102.46.2.152,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147816.572144,CN4AHo4WiGr87PqgBf,192.168.1.198,55288,163.155.73.82,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146625.940608,CtKtsT3Rb23T61YBua,192.168.1.198,32751,163.129.16.110,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145237.419983,CmOM8v2hZOojhdr8E6,192.168.1.198,36922,223.55.198.31,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145588.355596,Cvo3ckqpRSVFreD49,192.168.1.198,25542,216.179.236.248,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1526085132.009696,C3yssw1VFH7ZQ6ZU3a,192.168.100.103,43763,144.100.255.103,56977,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1547147888.839853,C7szhe1srVNMmuXnkh,192.168.1.198,37871,131.11.203.24,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146988.502571,Cdze5m1e6gSCmLuHP4,192.168.1.198,13486,43.16.45.117,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146901.749766,CF3no33wf59ohbxO3k,192.168.1.198,50708,222.113.5.63,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146694.042239,Cno7qT1ditdXCpdp0f,192.168.1.198,52458,158.24.243.40,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545401311.733679,C1va5Y1MXrAt6QMG55,192.168.1.197,43746,212.34.214.238,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545444352.853340,CVxceW3leMl8Qsqw0j,192.168.1.196,46318,149.147.165.22,23,tcp,-,3.112707,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547147688.034407,CA5uzt9gKIn1c1BA5,192.168.1.198,25542,136.193.33.92,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147241.257884,C25ns64yBFau0HDQk6,192.168.1.198,41161,35.122.236.250,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545438275.161158,CFw0tv4rJEjWrdENp4,192.168.1.196,38294,156.172.118.134,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547148404.546766,CGEitG3j1AFxVbTFFb,192.168.1.198,52458,99.2.98.221,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148346.425649,CRWUwU2ikJcZTY2FMd,192.168.1.198,55288,152.13.94.162,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146393.010909,CyPyAR3VUGMeh2ouf,192.168.1.198,54580,96.42.164.250,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148490.916362,CtSywE4mChbdA7zyQ2,192.168.1.198,25542,106.98.226.222,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1526161615.014605,C31AqsLHr8P6PaVl2,192.168.100.103,43763,44.55.96.18,38574,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1547145273.061051,Cc19JiJnYz6fwQrQ4,192.168.1.198,32751,116.20.93.48,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148061.063692,CdcRte4deQ20n21hY1,192.168.1.198,52989,60.191.94.217,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147515.631194,C3pfScYjT7gkaTxF6,192.168.1.198,10914,185.206.93.155,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545438953.785887,C5ImM03mQrBBrOh5H3,192.168.1.196,49656,168.171.177.157,23,tcp,-,3.135448,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545436070.436330,CacbXS2uFTcrle1Wcg,192.168.1.196,52528,101.96.153.165,23,tcp,-,3.122220,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547144805.052840,C9tQ4I1JtuinwFG79i,192.168.1.198,24104,182.56.92.38,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145645.962512,CDO20b3jCWIYHOhJy4,192.168.1.198,36922,169.187.98.51,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145696.145411,CDvfGt1YDD2NRm1a3a,192.168.1.198,29360,155.235.143.203,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148308.759546,CxV9062CZdO69A3jhc,192.168.1.198,13486,1.252.36.227,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545475964.292250,CcChns4oUZXNO8lBD3,192.168.1.196,40858,168.166.151.92,23,tcp,-,3.107509,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545429109.320803,CbPU9Q3TZCFhn6wEkb,192.168.1.196,45178,171.161.132.201,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547146302.134024,Cs30Pz4u9iLMDKQQVe,192.168.1.198,29360,144.122.214.142,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145312.122001,ClSEprcRGXEUyZaY2,192.168.1.198,50708,196.62.102.36,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147631.400555,CZX1P22j8HDvHH0Q8a,192.168.1.198,25542,31.33.99.141,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147699.152587,CAdVAk4swsCMQarL46,192.168.1.198,29360,96.40.225.101,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145533.788228,CWXMqK1d9dKoje5TAa,192.168.1.198,52989,111.77.8.179,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145392.560636,CkAd2BDxOusEJqZ8f,192.168.1.198,10803,113.105.115.92,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145670.874316,CksBtr2QYHQQhXkWve,192.168.1.198,10803,218.103.174.62,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547144912.031046,CgVnVX1myqZqh0GWD9,192.168.1.198,24104,203.229.127.54,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147181.386533,CLGv5Pmvc7NQxImU1,192.168.1.198,36922,77.174.13.242,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545450369.399911,CdME1pBchQWsI4qt4,192.168.1.196,35996,243.189.218.225,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547148491.273157,CDOG3N2fS5yXwF0ka1,192.168.1.198,29360,176.14.89.30,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545436031.478040,CYGlxq3U61OP6zOHq1,192.168.1.196,44316,132.102.74.13,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547148251.464125,CFwpRNRjbH9jLk2w4,192.168.1.198,37871,202.89.211.211,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148381.146849,CQGbYwZ6Ljxi5SSC7,192.168.1.198,37871,193.130.189.6,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148359.717024,CKCpXh4a7eAm3LUvAl,192.168.1.198,13486,58.136.212.224,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145244.123553,C999xA1TmyyulM17wh,192.168.1.198,36922,98.177.175.157,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146564.801912,Cnrl4n4RBpPUBxnOdf,192.168.1.198,10803,134.1.122.124,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147692.989345,CdmY6g24llJfYfYLrh,192.168.1.198,10914,48.69.221.54,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147217.999880,COixa51XVhCZu0GYNc,192.168.1.198,50708,108.232.91.19,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147776.151618,C0Fgzq3Oa1mFQInLgj,192.168.1.198,10914,192.116.27.151,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145045.575339,C6p7GgckvQsNvZ4G,192.168.1.198,54580,146.82.49.147,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545416184.288183,CfMe5a25Bdyfq1zGR2,192.168.1.196,47004,89.118.194.151,23,tcp,-,3.112482,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545416017.253480,CRjTr91wLWR7Iih2V9,192.168.1.196,60978,164.138.171.36,23,tcp,-,3.104972,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547148292.132984,CAVyLjALmx5JGEVsb,192.168.1.198,28704,178.4.3.175,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146671.013092,ClOPNn2nLA1ymesQr7,192.168.1.198,32751,122.168.2.65,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145733.790211,Cmgpiz31mTDNIuZsm2,192.168.1.198,29360,44.150.98.221,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146915.565882,CnoAk81bFCnQ54RiHl,192.168.1.198,13486,133.164.85.56,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146225.637087,Cs6Kp73wLX5dHw8pce,192.168.1.198,24104,41.20.247.203,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146963.862361,CBYaya1mJESST8UVKf,192.168.1.198,52458,202.157.57.150,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147065.074607,CuqPth2BDnU7IQRi08,192.168.1.198,52458,43.131.91.212,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545440533.003230,CmTJgzlgSrcHTs2Nf,192.168.1.196,48846,137.90.41.143,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545419645.018708,CLaomNW0tKrzGK4ni,192.168.1.197,43746,212.14.146.226,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146676.203928,CL01OD2mpaDZVNAd9a,192.168.1.198,52989,170.218.18.221,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545420089.530832,CQ6egm3Bk7Evhl2yH1,192.168.1.196,44192,111.165.87.121,23,tcp,-,3.145966,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545408757.720332,CVq6eZ3jyhwxd4bYEh,192.168.1.196,44854,146.169.210.248,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547145018.837588,C3IgGUE1AURDNWnQ4,192.168.1.198,54580,105.233.29.205,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146649.028144,CPOJ821VQK8xw1jzA4,192.168.1.198,41161,150.133.104.117,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147297.637464,CMA47x3oRp8meynMQ9,192.168.1.198,41161,201.4.196.161,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545461007.881266,COZZPj2CvSzBAZqlaj,192.168.1.196,45132,219.112.226.183,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147651.001658,CaciCO2twsTNcrbHg3,192.168.1.198,24104,193.61.123.125,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545403181.775089,CS73eT2J3CvkW2wEJ5,192.168.1.197,43746,212.193.80.157,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148340.620665,Cr8LRXRZREqelCMk,192.168.1.198,37871,144.232.191.69,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146849.309965,CQ6ZWD1b5ryDof5Q8h,192.168.1.198,24104,101.64.51.14,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545447967.295307,C1fdjI3CwTDj6KgQfk,192.168.1.196,33318,255.218.147.239,23,tcp,-,3.145711,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146323.034790,CfmQivpdTqy0PWbC3,192.168.1.198,36922,42.113.196.209,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145237.439878,CsDB1d1NxciIxXpVle,192.168.1.198,10914,41.0.163.202,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545406453.321378,Cvjnbx4Kz6DaattJ9d,192.168.1.196,41220,243.172.184.154,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547146750.163969,Cvm4JvTMPWcFr0Ldd,192.168.1.198,54580,209.123.134.199,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147292.560401,Cbphgx3K7XxWz0w3Ul,192.168.1.198,13486,62.238.83.215,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148225.098402,CGtVTo1PAitvAjf4n9,192.168.1.198,10803,173.248.63.165,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545415118.298458,CeYNfZ3KWDkIxzLQj6,192.168.1.196,51416,130.170.179.211,23,tcp,-,3.100748,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545416176.359715,CWhPD9bWi5SMbujH5,192.168.1.196,55176,120.199.168.93,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547145211.495912,C19wmb3zZHfyDnIUK,192.168.1.198,36922,58.251.24.20,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545482656.818986,CTbUha2kQjCWELlooj,192.168.1.196,45242,204.147.131.149,23,tcp,-,3.143201,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145740.975105,CYJUOnlXAJCZ6HVcg,192.168.1.198,52989,42.158.235.222,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545406324.108603,CkQG1Q12nczFzT8Xo3,192.168.1.197,43746,212.202.81.86,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147292.938378,Chfb5b3HtbNCFpOLe9,192.168.1.198,52989,146.188.173.255,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545404279.400567,Coj88cB0cK7lHxJM8,192.168.1.196,39934,75.108.125.90,23,tcp,-,3.122227,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145116.340451,CIkM434bYMZ532WI96,192.168.1.198,28704,32.40.104.134,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147728.582907,CcQkGCwhdzXkOJeUa,192.168.1.198,41161,105.237.170.6,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146360.092669,CCeEUl1XyPBoLH8mD8,192.168.1.198,41161,103.96.102.50,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147800.952787,CgTuO93nnKrWhHpFMa,192.168.1.198,55288,216.54.130.220,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147754.398987,CTi3IC38l6v1sY3Nt,192.168.1.198,28704,151.150.63.217,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545431402.120929,Cjr2Ea1ecWQez0P7Bd,192.168.1.196,55282,147.68.96.120,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545473208.603340,CkfcAv4ODr9IPCRjH1,192.168.1.196,52042,75.69.115.22,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
